priority,score,name,display_name,chapter_resolved,search_query,city,county,ein,assets,revenue,ntee,files_990pf,signals,verified,has_website,program_url,award_amount,deadline,eligibility,apply_via,platform,beneficiary_scope,notes
D,50,ROSS FAMILY FUND INC,ROSS FAMILY FUND INC,,"""ROSS FAMILY FUND INC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,232049592,624730,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,FACUNDO AND AMALIA BACARDIFOUNDATION INC,FACUNDO AND AMALIA BACARDIFOUNDATION INC,,"""FACUNDO AND AMALIA BACARDIFOUNDATION INC"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,204763176,621604,0,T30,Y,ntee-grantmaker:T30;files-990PF;private-foundation:04,,,,,,,,,,
D,50,PRIGMORE FAMILY CHARITABLE TR,PRIGMORE FAMILY CHARITABLE TR,,"""PRIGMORE FAMILY CHARITABLE TR"" Coconut Grove FL scholarship application",Coconut Grove,Miami-Dade,817119071,603600,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,TALLU AND RUBEN ROSEN FOUNDATIONINC,TALLU AND RUBEN ROSEN FOUNDATIONINC,,"""TALLU AND RUBEN ROSEN FOUNDATIONINC"" Miami FL scholarship application",Miami,Miami-Dade,208775991,585762,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,VOZELO SOCIETY,VOZELO SOCIETY,,"""VOZELO SOCIETY"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,461545448,551044,0,T99,Y,ntee-grantmaker:T99;files-990PF;private-foundation:04,,,,,,,,,,
D,50,ACHOCAM INC,ACHOCAM INC,,"""ACHOCAM INC"" Weston FL scholarship application",Weston,Broward,822536239,519530,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,PACKER FAMILY FOUNATION,PACKER FAMILY FOUNATION,,"""PACKER FAMILY FOUNATION"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,113640508,486550,0,T21,Y,ntee-grantmaker:T21;files-990PF;private-foundation:04,,,,,,,,,,
D,50,PATRICK AND MARY FERRO FOUNDATIONINC,PATRICK AND MARY FERRO FOUNDATIONINC,,"""PATRICK AND MARY FERRO FOUNDATIONINC"" Jupiter FL scholarship application",Jupiter,Palm Beach,260271538,478500,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,HOLM CHARITABLE TR,HOLM CHARITABLE TR,,"""HOLM CHARITABLE TR"" Jupiter FL scholarship application",Jupiter,Palm Beach,226810538,445198,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,EQUIFUND ORGANIZATION INC,EQUIFUND ORGANIZATION INC,,"""EQUIFUND ORGANIZATION INC"" Hollywood FL scholarship application",Hollywood,Broward,264432774,432743,0,T99,Y,ntee-grantmaker:T99;files-990PF;private-foundation:04,,,,,,,,,,
D,50,JOHN M LEONARD FAMILY FOUNDATIONINC,JOHN M LEONARD FAMILY FOUNDATIONINC,,"""JOHN M LEONARD FAMILY FOUNDATIONINC"" Wellington FL scholarship application",Wellington,Palm Beach,205251623,412222,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,ROY F COPPEDGE CHARITABLE FDN,ROY F COPPEDGE CHARITABLE FDN,,"""ROY F COPPEDGE CHARITABLE FDN"" Gulf Stream FL scholarship application",Gulf Stream,Palm Beach,043336274,406725,0,T30Z,Y,ntee-grantmaker:T30Z;files-990PF;private-foundation:04,,,,,,,,,,
D,50,BANGLADESH AMERICAN SOCIETY OF MUSLIM AID FOR HUMANITY INC,BANGLADESH AMERICAN SOCIETY OF MUSLIM AID FOR HUMANITY INC,,"""BANGLADESH AMERICAN SOCIETY OF MUSLIM AID FOR HUMANITY INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,821670588,390036,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,CP CARES INC,CP CARES INC,,"""CP CARES INC"" Coral Springs FL scholarship application",Coral Springs,Broward,810888711,346976,0,T12,Y,ntee-grantmaker:T12;files-990PF;private-foundation:04,,,,,,,,,,
D,50,SCOTT C SAVIN FAM CHARITABLE TR,SCOTT C SAVIN FAM CHARITABLE TR,,"""SCOTT C SAVIN FAM CHARITABLE TR"" Weston FL scholarship application",Weston,Broward,650620289,286653,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04,,,,,,,,,,
D,50,STEVEN A TENDRICH CHARITABLE TR,STEVEN A TENDRICH CHARITABLE TR,,"""STEVEN A TENDRICH CHARITABLE TR"" Greenacres FL scholarship application",Greenacres,Palm Beach,356774172,286183,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,BRUCE W PRESLEY RVOC LIVING TR,BRUCE W PRESLEY RVOC LIVING TR,,"""BRUCE W PRESLEY RVOC LIVING TR"" Lantana FL scholarship application",Lantana,Palm Beach,886454772,280965,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,ROBERT AND NANCY AMATO FOUNDATIONINC,ROBERT AND NANCY AMATO FOUNDATIONINC,,"""ROBERT AND NANCY AMATO FOUNDATIONINC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,203963878,248852,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,MAURICE AND JOAN PORTER CHARITABLE TR,MAURICE AND JOAN PORTER CHARITABLE TR,,"""MAURICE AND JOAN PORTER CHARITABLE TR"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,856672896,237509,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,CLARK & CAROLYN ADAMS FDN UTAD 062398,CLARK & CAROLYN ADAMS FDN UTAD 062398,,"""CLARK & CAROLYN ADAMS FDN UTAD 062398"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,597124963,230713,0,T20J,Y,ntee-grantmaker:T20J;files-990PF;private-foundation:04,,,,,,,,,,
D,50,LBMH CHESED FUND INC,LBMH CHESED FUND INC,,"""LBMH CHESED FUND INC"" Surfside FL scholarship application",Surfside,Miami-Dade,921280466,229519,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,KING-WESELEY FAMILY CHARITABLETRUST,KING-WESELEY FAMILY CHARITABLETRUST,,"""KING-WESELEY FAMILY CHARITABLETRUST"" Wellington FL scholarship application",Wellington,Palm Beach,208531157,229208,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,OGEECHEE RIVER CAR MUSEUM INC,OGEECHEE RIVER CAR MUSEUM INC,,"""OGEECHEE RIVER CAR MUSEUM INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,263417189,228706,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,DR HERBERT WERTHEIM TR FOR HUMANITY,DR HERBERT WERTHEIM TR FOR HUMANITY,,"""DR HERBERT WERTHEIM TR FOR HUMANITY"" Miami FL scholarship application",Miami,Miami-Dade,996783695,224354,0,T99,Y,ntee-grantmaker:T99;files-990PF;private-foundation:04,,,,,,,,,,
D,50,MIZNER PARK CULTURAL ARTS ASSOCIATION INC,MIZNER PARK CULTURAL ARTS ASSOCIATION INC,,"""MIZNER PARK CULTURAL ARTS ASSOCIATION INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,421662121,208084,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,GOLDON IRRV CHARITABLE TR UA 122800,GOLDON IRRV CHARITABLE TR UA 122800,,"""GOLDON IRRV CHARITABLE TR UA 122800"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,656365021,205900,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,POTHULA & PARCHMENT INC,POTHULA & PARCHMENT INC,,"""POTHULA & PARCHMENT INC"" Wellington FL scholarship application",Wellington,Palm Beach,831809343,187649,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,JORDON AND LESLI ROSS CHARITABLEFOUNDATION,JORDON AND LESLI ROSS CHARITABLEFOUNDATION,,"""JORDON AND LESLI ROSS CHARITABLEFOUNDATION"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,205899657,182941,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,AGG INC,AGG INC,,"""AGG INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,320177612,162828,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,GODSPEAKS INC,GODSPEAKS INC,,"""GODSPEAKS INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,582508376,157822,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,EXTRAORDINARY CHARITIES INC,EXTRAORDINARY CHARITIES INC,,"""EXTRAORDINARY CHARITIES INC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,455628597,152058,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,JOAN SCHECHTMAN CHARITABLE FOUNDATI ON INC,JOAN SCHECHTMAN CHARITABLE FOUNDATI ON INC,,"""JOAN SCHECHTMAN CHARITABLE FOUNDATI ON INC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,834351568,137000,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,BRUCE & JULIE MENIN CHARITABLEFOUNDATION,BRUCE & JULIE MENIN CHARITABLEFOUNDATION,,"""BRUCE & JULIE MENIN CHARITABLEFOUNDATION"" Miami FL scholarship application",Miami,Miami-Dade,205918808,127233,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,THE WILLIAM HORVITZ FAMILY FUND INC,THE WILLIAM HORVITZ FAMILY FUND INC,,"""THE WILLIAM HORVITZ FAMILY FUND INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,656320787,121050,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,GENELLE TANEY MEMORIAL CHARITABLE TR,GENELLE TANEY MEMORIAL CHARITABLE TR,,"""GENELLE TANEY MEMORIAL CHARITABLE TR"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,206410680,120304,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,FUNDACION AMIGOS CARLOS JIMENEZ INC,FUNDACION AMIGOS CARLOS JIMENEZ INC,,"""FUNDACION AMIGOS CARLOS JIMENEZ INC"" Weston FL scholarship application",Weston,Broward,823043057,117748,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,WFF INC,WFF INC,,"""WFF INC"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,208082729,95683,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,TOKLAS PHILANTHROPY LABS INC,TOKLAS PHILANTHROPY LABS INC,,"""TOKLAS PHILANTHROPY LABS INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,882082196,90906,0,T30,Y,ntee-grantmaker:T30;files-990PF;private-foundation:04,,,,,,,,,,
D,50,HOPE FOR HEROES INC,HOPE FOR HEROES INC,,"""HOPE FOR HEROES INC"" West Palm Beach FL scholarship application",West Palm Beach,Palm Beach,320602076,89134,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,AMERICAN FORUM ORGANIZATION ON NATIONAL DEMOCRACY FUND,AMERICAN FORUM ORGANIZATION ON NATIONAL DEMOCRACY FUND,,"""AMERICAN FORUM ORGANIZATION ON NATIONAL DEMOCRACY FUND"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,882655500,71568,0,T30,Y,ntee-grantmaker:T30;files-990PF;private-foundation:04,,,,,,,,,,
D,50,THRIFT INC,THRIFT INC,,"""THRIFT INC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,590802932,71553,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,ANGIES CHARITABLE CORPORATION,ANGIES CHARITABLE CORPORATION,,"""ANGIES CHARITABLE CORPORATION"" Hollywood FL scholarship application",Hollywood,Broward,853072238,66600,0,T30,Y,ntee-grantmaker:T30;files-990PF;private-foundation:04,,,,,,,,,,
D,50,MARTIN H AND RHEA E REISS FAM CHARITABLE TR,MARTIN H AND RHEA E REISS FAM CHARITABLE TR,,"""MARTIN H AND RHEA E REISS FAM CHARITABLE TR"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,026184182,64746,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,SO YOU CARE 2MAKE A DIFFERENCE INC,SO YOU CARE 2MAKE A DIFFERENCE INC,,"""SO YOU CARE 2MAKE A DIFFERENCE INC"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,260799884,52116,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,A LITTLE LOVE INC,A LITTLE LOVE INC,,"""A LITTLE LOVE INC"" Pompano Beach FL scholarship application",Pompano Beach,Broward,332426719,45610,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,VRALL1 INC,VRALL1 INC,,"""VRALL1 INC"" Weston FL scholarship application",Weston,Broward,863077587,43019,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:04,,,,,,,,,,
D,50,GOMEZ & GONZALEZ CHARITABLE CORP,GOMEZ & GONZALEZ CHARITABLE CORP,,"""GOMEZ & GONZALEZ CHARITABLE CORP"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,833398763,42150,0,T30,Y,ntee-grantmaker:T30;files-990PF;private-foundation:04,,,,,,,,,,
D,50,SAMUEL & ANNA ROTTENSTEIN CHARITABLE TR UA 053097,SAMUEL & ANNA ROTTENSTEIN CHARITABLE TR UA 053097,,"""SAMUEL & ANNA ROTTENSTEIN CHARITABLE TR UA 053097"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,116466204,42106,0,T21,Y,ntee-grantmaker:T21;files-990PF;private-foundation:04,,,,,,,,,,
D,50,THE DO WRITE CAMPAIGN,THE DO WRITE CAMPAIGN,,"""THE DO WRITE CAMPAIGN"" Miami FL scholarship application",Miami,Miami-Dade,203157451,34748,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,JULEN SMILES INC,JULEN SMILES INC,,"""JULEN SMILES INC"" Miami FL scholarship application",Miami,Miami-Dade,834406372,33691,0,T12,Y,ntee-grantmaker:T12;files-990PF;private-foundation:04,,,,,,,,,,
D,50,LILLIAN AND ALBERT NOREN FOUNDATIONINC,LILLIAN AND ALBERT NOREN FOUNDATIONINC,,"""LILLIAN AND ALBERT NOREN FOUNDATIONINC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,208766178,28333,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,LATINOAMERICA VALERIO FOUNDATIONS INC,LATINOAMERICA VALERIO FOUNDATIONS INC,,"""LATINOAMERICA VALERIO FOUNDATIONS INC"" Hialeah FL scholarship application",Hialeah,Miami-Dade,471918623,28153,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,FORWARD HOPE INC,FORWARD HOPE INC,,"""FORWARD HOPE INC"" Palmetto Bay FL scholarship application",Palmetto Bay,Miami-Dade,384294401,27417,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,BECK FAMILY CHARITABLE FUND INC,BECK FAMILY CHARITABLE FUND INC,,"""BECK FAMILY CHARITABLE FUND INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,990558483,27104,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,NOT THESE OVARIES INC,NOT THESE OVARIES INC,,"""NOT THESE OVARIES INC"" Miami FL scholarship application",Miami,Miami-Dade,991024991,26321,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,HAL F AND DESIRE G REYNOLDS FAM CHARITABLE TR,HAL F AND DESIRE G REYNOLDS FAM CHARITABLE TR,,"""HAL F AND DESIRE G REYNOLDS FAM CHARITABLE TR"" Delray Beach FL scholarship application",Delray Beach,Palm Beach,726218652,24001,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,JEWISH FUTURE PLEDGE INC,JEWISH FUTURE PLEDGE INC,,"""JEWISH FUTURE PLEDGE INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,845175839,18016,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,LEN-D A HAND INCORPORATED,LEN-D A HAND INCORPORATED,,"""LEN-D A HAND INCORPORATED"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,810863947,11199,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,BRAMAN FAMILY FUND,BRAMAN FAMILY FUND,,"""BRAMAN FAMILY FUND"" Miami FL scholarship application",Miami,Miami-Dade,471880484,8473,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,BRAMAN PHILANTHROPIC FUND,BRAMAN PHILANTHROPIC FUND,,"""BRAMAN PHILANTHROPIC FUND"" Miami FL scholarship application",Miami,Miami-Dade,471887620,7785,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,CASTLE RESIDENTIAL SERVICES INC,CASTLE RESIDENTIAL SERVICES INC,,"""CASTLE RESIDENTIAL SERVICES INC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,811814969,6699,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,LEONIES LIGHT INC,LEONIES LIGHT INC,,"""LEONIES LIGHT INC"" Miami Shores FL scholarship application",Miami Shores,Miami-Dade,030436805,6616,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,FUNDACION IDENTIDAD INC,FUNDACION IDENTIDAD INC,,"""FUNDACION IDENTIDAD INC"" Miami FL scholarship application",Miami,Miami-Dade,872449426,6533,0,T12,Y,ntee-grantmaker:T12;files-990PF;private-foundation:04,,,,,,,,,,
D,50,DO UNTO OTHERS TRUST INC,DO UNTO OTHERS TRUST INC,,"""DO UNTO OTHERS TRUST INC"" Miami FL scholarship application",Miami,Miami-Dade,650517915,6096,0,T20Z,Y,ntee-grantmaker:T20Z;files-990PF;private-foundation:04,,,,,,,,,,
D,50,PALM BEACH PRAYER MINISTRY INC,PALM BEACH PRAYER MINISTRY INC,,"""PALM BEACH PRAYER MINISTRY INC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,201213382,6045,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:03,,,,,,,,,,
D,50,SHANKERS GOLF CLUB OF SOUTH FLORIDA INC,SHANKERS GOLF CLUB OF SOUTH FLORIDA INC,,"""SHANKERS GOLF CLUB OF SOUTH FLORIDA INC"" Tamarac FL scholarship application",Tamarac,Broward,834652571,5201,0,T12,Y,ntee-grantmaker:T12;files-990PF;private-foundation:04,,,,,,,,,,
D,50,MURPHY FAMILY CHARITABLE TR,MURPHY FAMILY CHARITABLE TR,,"""MURPHY FAMILY CHARITABLE TR"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,926270186,4797,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,A BETTER TOMORROW - WISCONSIN COMMUNITY OUTREACH,A BETTER TOMORROW - WISCONSIN COMMUNITY OUTREACH,,"""A BETTER TOMORROW - WISCONSIN COMMUNITY OUTREACH"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,273620203,4292,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,TGG FUND INC,TGG FUND INC,,"""TGG FUND INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,814731349,4016,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,THE CENTER FOR APPLIED TRANSECT STUDIES INC,THE CENTER FOR APPLIED TRANSECT STUDIES INC,,"""THE CENTER FOR APPLIED TRANSECT STUDIES INC"" Miami FL scholarship application",Miami,Miami-Dade,650990081,3808,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03,,,,,,,,,,
D,50,GLOBAL LIFE MINISTRIES MISSION INC,GLOBAL LIFE MINISTRIES MISSION INC,,"""GLOBAL LIFE MINISTRIES MISSION INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,651129089,3489,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,EARL STEWARTS CHARITIES INC,EARL STEWARTS CHARITIES INC,,"""EARL STEWARTS CHARITIES INC"" Lake Park FL scholarship application",Lake Park,Palm Beach,461510831,2864,0,T99,Y,ntee-grantmaker:T99;files-990PF;private-foundation:04,,,,,,,,,,
D,50,RICHARD AND PATRICIA MONDRE FAMILYFOUNDATION INC,RICHARD AND PATRICIA MONDRE FAMILYFOUNDATION INC,,"""RICHARD AND PATRICIA MONDRE FAMILYFOUNDATION INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,205282140,2800,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,WARRIOR EMPOWERMENT INC,WARRIOR EMPOWERMENT INC,,"""WARRIOR EMPOWERMENT INC"" Cooper City FL scholarship application",Cooper City,Broward,921458911,2409,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,ARETE CARES INC,ARETE CARES INC,,"""ARETE CARES INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,921464258,972,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,PROJECT LOVE INC,PROJECT LOVE INC,,"""PROJECT LOVE INC"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,843252750,892,0,T12,Y,ntee-grantmaker:T12;files-990PF;private-foundation:04,,,,,,,,,,
D,50,CHILDREN OF LA MERCED CORPORATION,CHILDREN OF LA MERCED CORPORATION,,"""CHILDREN OF LA MERCED CORPORATION"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,812373384,855,0,T12,Y,ntee-grantmaker:T12;files-990PF;private-foundation:03,,,,,,,,,,
D,50,PAUL AND LISA DEANGELO FAMILY FOUNATION,PAUL AND LISA DEANGELO FAMILY FOUNATION,,"""PAUL AND LISA DEANGELO FAMILY FOUNATION"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,814767369,708,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,G3 CHARITIES INC,G3 CHARITIES INC,,"""G3 CHARITIES INC"" Hialeah FL scholarship application",Hialeah,Miami-Dade,464469341,600,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,EDA AND CLIFF VINER FAMILY,EDA AND CLIFF VINER FAMILY,,"""EDA AND CLIFF VINER FAMILY"" Gulf Stream FL scholarship application",Gulf Stream,Palm Beach,650633896,162,0,T20Z,Y,ntee-grantmaker:T20Z;files-990PF;private-foundation:04,,,,,,,,,,
D,50,TRAS LA PERLA USA INC,TRAS LA PERLA USA INC,,"""TRAS LA PERLA USA INC"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,844085536,21,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,INTERNATIONAL CHRISTIAN RELIEF MISSIONS INC,INTERNATIONAL CHRISTIAN RELIEF MISSIONS INC,,"""INTERNATIONAL CHRISTIAN RELIEF MISSIONS INC"" Miami FL scholarship application",Miami,Miami-Dade,275019282,16,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,JOHN THOMAS KENNEDY AND MARTHAJANE KENNEDY CHARITABLE FOUN,JOHN THOMAS KENNEDY AND MARTHAJANE KENNEDY CHARITABLE FOUN,,"""JOHN THOMAS KENNEDY AND MARTHAJANE KENNEDY CHARITABLE FOUN"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,270215609,5,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,ALLEN C FORNES CHARITABLEFOUNDATION,ALLEN C FORNES CHARITABLEFOUNDATION,,"""ALLEN C FORNES CHARITABLEFOUNDATION"" Weston FL scholarship application",Weston,Broward,205352995,1,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04,,,,,,,,,,
D,50,NEXT GENERATION ENTREPRENEURS INC,NEXT GENERATION ENTREPRENEURS INC,,"""NEXT GENERATION ENTREPRENEURS INC"" Miami Beach FL scholarship application",Miami Beach,Miami-Dade,453970126,1,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,FONDATION SIRIUS INC,FONDATION SIRIUS INC,,"""FONDATION SIRIUS INC"" Miami FL scholarship application",Miami,Miami-Dade,461092857,1,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04,,,,,,,,,,
D,50,MIAMI ART CENTRAL CORP,MIAMI ART CENTRAL CORP,,"""MIAMI ART CENTRAL CORP"" Miami FL scholarship application",Miami,Miami-Dade,562354901,1,0,T30,Y,ntee-grantmaker:T30;files-990PF;private-foundation:03,,,,,,,,,,
