priority,score,name,display_name,chapter_resolved,search_query,city,county,ein,assets,revenue,ntee,files_990pf,signals,verified,has_website,program_url,award_amount,deadline,eligibility,apply_via,platform,notes
D,60,L6 FOUNDATION,L6 FOUNDATION,,"""L6 FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,261614854,993678,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,BENT RUDDER FOUNDATION,BENT RUDDER FOUNDATION,,"""BENT RUDDER FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,476701643,975270,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,BROMARK FAMILY FOUNDATION UAD 01-11-2019,BROMARK FAMILY FOUNDATION UAD 01-11-2019,,"""BROMARK FAMILY FOUNDATION UAD 01-11-2019"" Sarasota FL scholarship application",Sarasota,Sarasota,836691102,972391,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,MORAVITS FAMILY FOUNDATION,MORAVITS FAMILY FOUNDATION,,"""MORAVITS FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,271565620,955935,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,HIGMAN SOYRING FOUNDATION INC,HIGMAN SOYRING FOUNDATION INC,,"""HIGMAN SOYRING FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,201894368,925059,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,SAHARA FOUNDATION,SAHARA FOUNDATION,,"""SAHARA FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,846667459,914558,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,KAYLA MITCHELL FOUNDATION,KAYLA MITCHELL FOUNDATION,,"""KAYLA MITCHELL FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,562307848,910714,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,HELEN P GLIMPSE CHARITABLE FOUNDATION INC 0269167,HELEN P GLIMPSE CHARITABLE FOUNDATION INC 0269167,,"""HELEN P GLIMPSE CHARITABLE FOUNDATION INC 0269167"" Gulfport FL scholarship application",Gulfport,Pinellas,593340126,908220,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,ESSNER FAMILY FOUNDATION,ESSNER FAMILY FOUNDATION,,"""ESSNER FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,814580388,905688,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,DONEGAL FAMILY FOUNDATION INC,DONEGAL FAMILY FOUNDATION INC,,"""DONEGAL FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,201890272,901507,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,RAFRANCO FOUNDATION,RAFRANCO FOUNDATION,,"""RAFRANCO FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,874476515,894134,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,ROOMS TO GO FOUNDATION INC,ROOMS TO GO FOUNDATION INC,,"""ROOMS TO GO FOUNDATION INC"" Seffner FL scholarship application",Seffner,Hillsborough,650878894,891626,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,JANE AND RABBI ABRAHAM KRANTZ FAMILY FOUNDATION,JANE AND RABBI ABRAHAM KRANTZ FAMILY FOUNDATION,,"""JANE AND RABBI ABRAHAM KRANTZ FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,133914838,880013,0,T99Z,Y,ntee-grantmaker:T99Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,GREENWALD-HAUPT CHARITABLE FOUNDATION,GREENWALD-HAUPT CHARITABLE FOUNDATION,,"""GREENWALD-HAUPT CHARITABLE FOUNDATION"" Seminole FL scholarship application",Seminole,Pinellas,363981946,873561,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,PURIFY FOUNDATION INC,PURIFY FOUNDATION INC,,"""PURIFY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,990390912,870000,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,CAROLE AND DOUG MAIBACH FAMILY FOUNDATION INC,CAROLE AND DOUG MAIBACH FAMILY FOUNDATION INC,,"""CAROLE AND DOUG MAIBACH FAMILY FOUNDATION INC"" Parrish FL scholarship application",Parrish,Manatee,884272812,869826,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,HOMEWOOD FAMILY FOUNDATION,HOMEWOOD FAMILY FOUNDATION,,"""HOMEWOOD FAMILY FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,461095356,867478,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,TRIPLETT FAM FOUNDATION TR,TRIPLETT FAM FOUNDATION TR,,"""TRIPLETT FAM FOUNDATION TR"" Parrish FL scholarship application",Parrish,Manatee,206802824,860088,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,MUELLER HOISEL WANGER CHARITABLE FOUNDATION,MUELLER HOISEL WANGER CHARITABLE FOUNDATION,,"""MUELLER HOISEL WANGER CHARITABLE FOUNDATION"" Venice FL scholarship application",Venice,Sarasota,464380504,846536,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,F THOMAS & PATRICIA D WESTCOTT FOUNDATION,F THOMAS & PATRICIA D WESTCOTT FOUNDATION,,"""F THOMAS & PATRICIA D WESTCOTT FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,043254505,831282,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,CULBREATH FAMILY FOUNDATION INC,CULBREATH FAMILY FOUNDATION INC,,"""CULBREATH FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,208660715,819010,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,THE DONNA JOSEPH CHARITABLE TRUST,THE DONNA JOSEPH CHARITABLE TRUST,,"""THE DONNA JOSEPH CHARITABLE TRUST"" Tampa FL scholarship application",Tampa,Hillsborough,836149115,807073,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,SCHMERTZLER FAMILY FOUNDATION,SCHMERTZLER FAMILY FOUNDATION,,"""SCHMERTZLER FAMILY FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,316674420,796785,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,CARN FAMILY FOUNDATION INC,CARN FAMILY FOUNDATION INC,,"""CARN FAMILY FOUNDATION INC"" St Pete Beach FL scholarship application",St Pete Beach,Pinellas,854223931,790738,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,WOODNOTE FOUNDATION T-U-A 2-14-18,WOODNOTE FOUNDATION T-U-A 2-14-18,,"""WOODNOTE FOUNDATION T-U-A 2-14-18"" St Petersburg FL scholarship application",St Petersburg,Pinellas,824457466,790372,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,THE WILLIAM E AND JULIANA P ONEILL FAMILY FOUNDATION,THE WILLIAM E AND JULIANA P ONEILL FAMILY FOUNDATION,,"""THE WILLIAM E AND JULIANA P ONEILL FAMILY FOUNDATION"" Lutz FL scholarship application",Lutz,Hillsborough,311679171,790358,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,GASTON DUFRESNE FOUNDATION FOR THE PERFORMING ARTS,GASTON DUFRESNE FOUNDATION FOR THE PERFORMING ARTS,,"""GASTON DUFRESNE FOUNDATION FOR THE PERFORMING ARTS"" Sarasota FL scholarship application",Sarasota,Sarasota,650939291,789194,0,T220,Y,ntee-grantmaker:T220;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,HERMAN E & HELEN H TURNER FOUNDATION TRUST,HERMAN E & HELEN H TURNER FOUNDATION TRUST,,"""HERMAN E & HELEN H TURNER FOUNDATION TRUST"" Holmes Beach FL scholarship application",Holmes Beach,Manatee,656260563,781441,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,WEST FAMILY FOUNDATION TRUST,WEST FAMILY FOUNDATION TRUST,,"""WEST FAMILY FOUNDATION TRUST"" Venice FL scholarship application",Venice,Sarasota,331722493,781325,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:03;name:foundation,,,,,,,,,
D,60,FALKNER FAMILY FOUNDATION INC,FALKNER FAMILY FOUNDATION INC,,"""FALKNER FAMILY FOUNDATION INC"" Myakka City FL scholarship application",Myakka City,Manatee,871752355,780903,0,T23,Y,ntee-grantmaker:T23;files-990PF;private-foundation:03;name:foundation,,,,,,,,,
D,60,NORMAN WILLIAM WILSON CHARITABLE FOUNDATION,NORMAN WILLIAM WILSON CHARITABLE FOUNDATION,,"""NORMAN WILLIAM WILSON CHARITABLE FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,813373449,768133,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,BASIS ENDOWMENT FOUNDATION,BASIS ENDOWMENT FOUNDATION,,"""BASIS ENDOWMENT FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,943382895,763438,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,THE IZARD FAMILY CHARITABLE TRUST,THE IZARD FAMILY CHARITABLE TRUST,,"""THE IZARD FAMILY CHARITABLE TRUST"" Tampa FL scholarship application",Tampa,Hillsborough,586302412,753101,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,MATTHEW SCOTT ROBERDS FAMILY FOUNDATION,MATTHEW SCOTT ROBERDS FAMILY FOUNDATION,,"""MATTHEW SCOTT ROBERDS FAMILY FOUNDATION"" Belleair FL scholarship application",Belleair,Pinellas,882404217,744800,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,JOMO & CHARMAINE COUSINS FOUNDATION,JOMO & CHARMAINE COUSINS FOUNDATION,,"""JOMO & CHARMAINE COUSINS FOUNDATION"" Riverview FL scholarship application",Riverview,Hillsborough,812917018,744409,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,FREEMAN FAMILY FOUNDATION INC,FREEMAN FAMILY FOUNDATION INC,,"""FREEMAN FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,205517716,734061,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,VICKERS FOUNDATION,VICKERS FOUNDATION,,"""VICKERS FOUNDATION"" St Pete Beach FL scholarship application",St Pete Beach,Pinellas,621722201,727240,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,PIERRE AND KATHRYN MCCORMICK FAMILY FOUNDATION INC,PIERRE AND KATHRYN MCCORMICK FAMILY FOUNDATION INC,,"""PIERRE AND KATHRYN MCCORMICK FAMILY FOUNDATION INC"" Longboat Key FL scholarship application",Longboat Key,Sarasota,822715709,725185,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,THEDA BOHRER WENDY AND TRACEY SHAPIRO CHARITABLE FOUNDATION INC,THEDA BOHRER WENDY AND TRACEY SHAPIRO CHARITABLE FOUNDATION INC,,"""THEDA BOHRER WENDY AND TRACEY SHAPIRO CHARITABLE FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,260163820,723747,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,BERNARD LEWIS CHARITABLE FOUNDATION,BERNARD LEWIS CHARITABLE FOUNDATION,,"""BERNARD LEWIS CHARITABLE FOUNDATION"" Longboat Key FL scholarship application",Longboat Key,Sarasota,954824569,717172,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,BIRK FOUNDATION,BIRK FOUNDATION,,"""BIRK FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,200464855,706835,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,FIRST AUROVEDA FOUNDATION INC,FIRST AUROVEDA FOUNDATION INC,,"""FIRST AUROVEDA FOUNDATION INC"" Spring Hill FL scholarship application",Spring Hill,Pasco,753180375,706697,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,ERNEST AND THELMA YOUDE CHARITABLE TRUST,ERNEST AND THELMA YOUDE CHARITABLE TRUST,,"""ERNEST AND THELMA YOUDE CHARITABLE TRUST"" St Petersburg FL scholarship application",St Petersburg,Pinellas,436924427,704186,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,THE GARY W WOOD FOUNDATION IRREVOCABLE TRUST,THE GARY W WOOD FOUNDATION IRREVOCABLE TRUST,,"""THE GARY W WOOD FOUNDATION IRREVOCABLE TRUST"" Venice FL scholarship application",Venice,Sarasota,656279593,694076,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,GELFENBEIN-KAPLAN CHARITABLE FOUNDATION INC,GELFENBEIN-KAPLAN CHARITABLE FOUNDATION INC,,"""GELFENBEIN-KAPLAN CHARITABLE FOUNDATION INC"" Bradenton FL scholarship application",Bradenton,Manatee,880646382,689025,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,RONALD AND GERI YONOVER FOUNDATION,RONALD AND GERI YONOVER FOUNDATION,,"""RONALD AND GERI YONOVER FOUNDATION"" Longboat Key FL scholarship application",Longboat Key,Sarasota,367296696,684152,0,T30,Y,ntee-grantmaker:T30;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,BAKER FAMILY FOUNDATION INC,BAKER FAMILY FOUNDATION INC,,"""BAKER FAMILY FOUNDATION INC"" Safety Harbor FL scholarship application",Safety Harbor,Pinellas,364869037,679320,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,CHARLES AND BARBARA DEWEY FAMILY FOUNDATION,CHARLES AND BARBARA DEWEY FAMILY FOUNDATION,,"""CHARLES AND BARBARA DEWEY FAMILY FOUNDATION"" Osprey FL scholarship application",Osprey,Sarasota,854324690,667202,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,FAWKES FOUNDATION INC,FAWKES FOUNDATION INC,,"""FAWKES FOUNDATION INC"" Venice FL scholarship application",Venice,Sarasota,934980028,665715,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,TARA AND JAY PANARA FAMILY FOUNDATION,TARA AND JAY PANARA FAMILY FOUNDATION,,"""TARA AND JAY PANARA FAMILY FOUNDATION"" Largo FL scholarship application",Largo,Pinellas,836562434,660057,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,DODT FAMILY FOUNDATION INC,DODT FAMILY FOUNDATION INC,,"""DODT FAMILY FOUNDATION INC"" Bradenton FL scholarship application",Bradenton,Manatee,650812002,639325,0,T20Z,Y,ntee-grantmaker:T20Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,KRUSEN FAMILY CHARITABLE FOUNDATION CORP,KRUSEN FAMILY CHARITABLE FOUNDATION CORP,,"""KRUSEN FAMILY CHARITABLE FOUNDATION CORP"" Tampa FL scholarship application",Tampa,Hillsborough,472236860,638450,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,MOMO FOUNDATION,MOMO FOUNDATION,,"""MOMO FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,822680290,638073,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,RUBIN CHARITABLE FOUNDATION,RUBIN CHARITABLE FOUNDATION,,"""RUBIN CHARITABLE FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,650620355,633887,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,SUSAN LITTLE PRIVATE CHARITABLE FOUNDATION,SUSAN LITTLE PRIVATE CHARITABLE FOUNDATION,,"""SUSAN LITTLE PRIVATE CHARITABLE FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,813721630,632757,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,MORTON J AND BERNICE W SKIRBOLL FAMILY FOUNDATION,MORTON J AND BERNICE W SKIRBOLL FAMILY FOUNDATION,,"""MORTON J AND BERNICE W SKIRBOLL FAMILY FOUNDATION"" Longboat Key FL scholarship application",Longboat Key,Sarasota,371549358,632433,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,MORROW FAMILY FOUNDATION INC,MORROW FAMILY FOUNDATION INC,,"""MORROW FAMILY FOUNDATION INC"" Zephyrhills FL scholarship application",Zephyrhills,Pasco,854204056,631228,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,RICHARD B SNEED FOUNDATION,RICHARD B SNEED FOUNDATION,,"""RICHARD B SNEED FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,311627480,629788,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,DALE AND PATSY HOSMAN FAMILY FOUNDATION INC,DALE AND PATSY HOSMAN FAMILY FOUNDATION INC,,"""DALE AND PATSY HOSMAN FAMILY FOUNDATION INC"" Englewood FL scholarship application",Englewood,Sarasota,911834655,628108,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,KAYANI FAMILY FOUNDATION INC,KAYANI FAMILY FOUNDATION INC,,"""KAYANI FAMILY FOUNDATION INC"" Odessa FL scholarship application",Odessa,Hillsborough,651053103,622571,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,JW & P BLAKELY FAMILY FOUNDATION,JW & P BLAKELY FAMILY FOUNDATION,,"""JW & P BLAKELY FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,463698549,621210,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,DUNHAM FAMILY FOUNDATION INC,DUNHAM FAMILY FOUNDATION INC,,"""DUNHAM FAMILY FOUNDATION INC"" North Port FL scholarship application",North Port,Sarasota,352093923,606689,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,PATRICIA SULLIVAN FOUNDATION INC,PATRICIA SULLIVAN FOUNDATION INC,,"""PATRICIA SULLIVAN FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,593621790,589663,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,GO TO STEVES FAMILY FOUNDATION INC,GO TO STEVES FAMILY FOUNDATION INC,,"""GO TO STEVES FAMILY FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,814185959,578448,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,LAFORCE FAMILY FOUNDATION,LAFORCE FAMILY FOUNDATION,,"""LAFORCE FAMILY FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,462758257,576724,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,ETZEL CHARITABLE TRUST 2550,ETZEL CHARITABLE TRUST 2550,,"""ETZEL CHARITABLE TRUST 2550"" Tampa FL scholarship application",Tampa,Hillsborough,824026447,575618,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,PIERCE FAMILY FOUNDATION,PIERCE FAMILY FOUNDATION,,"""PIERCE FAMILY FOUNDATION"" Longboat Key FL scholarship application",Longboat Key,Sarasota,010800004,571649,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,DAMKOEHLER FAMILY FOUNDATION,DAMKOEHLER FAMILY FOUNDATION,,"""DAMKOEHLER FAMILY FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,266055323,566237,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,EBER FAMILY FOUNDATION INC,EBER FAMILY FOUNDATION INC,,"""EBER FAMILY FOUNDATION INC"" Gulfport FL scholarship application",Gulfport,Pinellas,853522252,563415,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,ORLANDO & KATHRYN ARMSTRONG CHARITABLE FOUNDATION IRRV TR,ORLANDO & KATHRYN ARMSTRONG CHARITABLE FOUNDATION IRRV TR,,"""ORLANDO & KATHRYN ARMSTRONG CHARITABLE FOUNDATION IRRV TR"" Largo FL scholarship application",Largo,Pinellas,306194947,563329,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,MAHAFFEY FAMILY FOUNDATION,MAHAFFEY FAMILY FOUNDATION,,"""MAHAFFEY FAMILY FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,597261732,546276,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,ROTHMAN FOUNDATION INC,ROTHMAN FOUNDATION INC,,"""ROTHMAN FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,161779570,543554,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,THE JIM AND ELLEN WHITE FAMILY FOUNDATION INC,THE JIM AND ELLEN WHITE FAMILY FOUNDATION INC,,"""THE JIM AND ELLEN WHITE FAMILY FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,201972244,541405,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,MARTIN FAMILY FOUNDATION INC,MARTIN FAMILY FOUNDATION INC,,"""MARTIN FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,261416403,536760,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,E LIBERTY FOUNDATION INC,E LIBERTY FOUNDATION INC,,"""E LIBERTY FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,462626072,530266,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,WYMAN FAMILY FOUNDATION TR DTD 6-6-2023,WYMAN FAMILY FOUNDATION TR DTD 6-6-2023,,"""WYMAN FAMILY FOUNDATION TR DTD 6-6-2023"" Longboat Key FL scholarship application",Longboat Key,Sarasota,936494851,521229,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,FRANK CASSATA FAMILY FOUNDATION,FRANK CASSATA FAMILY FOUNDATION,,"""FRANK CASSATA FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,113270612,518461,0,T20J,Y,ntee-grantmaker:T20J;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,JOAN AND MARSHALL CUTLER FAMILY FOUNDATION INC,JOAN AND MARSHALL CUTLER FAMILY FOUNDATION INC,,"""JOAN AND MARSHALL CUTLER FAMILY FOUNDATION INC"" Longboat Key FL scholarship application",Longboat Key,Sarasota,522007516,513072,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
D,60,HAJEK FAMILY FOUNDATION INC,HAJEK FAMILY FOUNDATION INC,,"""HAJEK FAMILY FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,461475559,509911,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
